,summary,Sommer,Herbst,Frühling,Winter,word
Jahrhundert,5.67535136942259,-0.1854169341228645,-0.16820342489134157,0.7133481464370179,-0.347288617257982,Jahrhundert
zwanzig+st+en jahr+hundert,3.580188481486048,0.2753000951581665,-0.5151284464324207,0.7193123621144387,-0.717558963381858,zwanzig+st+en jahr+hundert
Felix,5.510290465490183,0.8152213164000005,-0.9463303367812079,0.2301542754123674,-1.1487608537306453,Felix
jahr+hundert felix,3.2103772626104954,0.10658230683601691,-0.40610145647502577,0.7703831557185497,-0.6085319734244631,jahr+hundert felix
Kucher,3.1674412838998194,0.10399644918674314,-0.39263709493904475,0.7607365986379608,-0.5950676118884823,Kucher
felix kucher,3.1674412838998194,0.10399644918674314,-0.39263709493904475,0.7607365986379608,-0.5950676118884823,felix kucher
Louise,3.093742543736819,0.09942548486835684,-0.3690945361725916,0.7432808927122434,-0.5715250531220292,Louise
kucher louise,3.093742543736819,0.09942548486835684,-0.3690945361725916,0.7432808927122434,-0.5715250531220292,kucher louise
Kolm,3.0567041874643577,0.09706360268667309,-0.3570502715409568,0.7340477022321609,-0.5594807884903942,Kolm
louise kolm,3.0567041874643577,0.09706360268667309,-0.3570502715409568,0.7340477022321609,-0.5594807884903942,louise kolm
Steven,3.0277729147244337,0.09518799013193506,-0.34754033657158845,0.7266062487375248,-0.5499708535210258,Steven
kolm steven,3.0277729147244337,0.09518799013193506,-0.34754033657158845,0.7266062487375248,-0.5499708535210258,kolm steven
Schneider,2.9968295565115532,0.0931517377013979,-0.3372679142956752,0.7184137651471161,-0.5396984312451131,Schneider
steven schneider,2.9968295565115532,0.0931517377013979,-0.3372679142956752,0.7184137651471161,-0.5396984312451131,steven schneider
Elisabeth,2.938873115177307,0.08925267310931832,-0.3177392126631334,0.7023798934136356,-0.5201697296125709,Elisabeth
schneider elisabeth,2.938873115177307,0.08925267310931832,-0.3177392126631334,0.7023798934136356,-0.5201697296125709,schneider elisabeth
Junek,2.9053519424450016,0.08694612009837645,-0.3062675324951158,0.6926689080841948,-0.5086980494445533,Junek
elisabeth junek,2.9053519424450016,0.08694612009837645,-0.3062675324951158,0.6926689080841948,-0.5086980494445533,elisabeth junek
Steffen,3.2793456819253053,-0.04671336900756688,-0.42735691422383926,0.5520727976671386,-0.16555274586856095,Steffen
junek steffen,2.87512697218836,0.08483370875683721,-0.2958098364594351,0.6836198754315426,-0.4982403534088725,junek steffen
Schroeder,2.852971124589666,0.08326543387476848,-0.2880739500568806,0.6768018137316405,-0.49050446700631795,Schroeder
steffen schroeder,2.852971124589666,0.08326543387476848,-0.2880739500568806,0.6768018137316405,-0.49050446700631795,steffen schroeder
Anita,2.8155082315728333,0.08057531949373553,-0.2748557883170435,0.6648994691415377,-0.477286305266481,Anita
schroeder anita,2.8155082315728333,0.08057531949373553,-0.2748557883170435,0.6648994691415377,-0.477286305266481,schroeder anita
Berber,2.8018129487552343,0.0795798224135461,-0.2699796882995224,0.6604261613890092,-0.4724102052489598,Berber
anita berber,2.8018129487552343,0.0795798224135461,-0.2699796882995224,0.6604261613890092,-0.4724102052489598,anita berber
eigentlich,20.84412633953473,-0.15699348320345444,0.31268550140159257,0.13211420552617684,-0.13777607217119756,eigentlich
was eigentlich,2.768327411989686,0.07711848724275447,-0.2579563143846001,0.6491996217476828,-0.4603868313340375,was eigentlich
eigentlich gescheh+en,2.747526867632934,0.07557002037986471,-0.2504141851320125,0.6420109620931901,-0.4528447020814501,eigentlich gescheh+en
gescheh+en seit,2.728273317511997,0.07412337725588124,-0.2433819236122768,0.6352036568370406,-0.44581244056171443,gescheh+en seit
Daniel,4.9614741349747185,-0.06175563621829249,-0.8414159001581911,0.49704084373829577,-0.004154027988294131,Daniel
seit daniel,2.719981868360204,0.07349644017325091,-0.24033821318754833,0.6322254015854598,-0.44276873013698587,seit daniel
Kehlmann,2.708817104765317,0.07264849508865784,-0.23622504584031617,0.6281695778583013,-0.4386555627897534,Kehlmann
daniel kehlmann,2.708817104765317,0.07264849508865784,-0.23622504584031617,0.6281695778583013,-0.4386555627897534,daniel kehlmann
kehlmann 2005,2.6951671354050166,0.07160596471465215,-0.23117321823177098,0.6231385839523594,-0.4336037351812086,kehlmann 2005
Vermessung,2.6822439195844003,0.07061303459582473,-0.22636672656944945,0.6183003618847497,-0.428797243518887,Vermessung
der vermessung,2.6822439195844003,0.07061303459582473,-0.22636672656944945,0.6183003618847497,-0.428797243518887,der vermessung
vermessung welt,2.662152257214327,0.06905796094782764,-0.21884791383249677,0.6106291045954779,-0.42127843078193433,vermessung welt
herausgebracht,4.653125446918603,-0.4922201985425208,1.0868327509816502,0.047387910022023486,-0.9796826488325525,herausgebracht
welt heraus+ge+bring+t,2.65582106367559,0.06856507565407476,-0.2164668576865195,0.608173184218619,-0.4188973746359571,welt heraus+ge+bring+t
millionenfach,3.3143675718841656,-0.1658169080202934,0.6176603763573029,0.3648441741920126,-0.6404103436206167,millionenfach
heraus+ge+bring+t millionenfach,2.6276599304330404,0.06635622987857406,-0.20580668877231176,0.5970173120908798,-0.4082372057217494,heraus+ge+bring+t millionenfach
verkauften,2.6127374158217203,0.06517492313800147,-0.20011148897733796,0.5909473772017887,-0.4025420059267754,verkauften
millionenfach verkauf+t+en,2.6127374158217203,0.06517492313800147,-0.20011148897733796,0.5909473772017887,-0.4025420059267754,millionenfach verkauf+t+en
gelesenen,2.5829663344722267,0.06279598543577794,-0.1886514794757254,0.5784937098490359,-0.39108199642516295,gelesenen
verkauf+t+en ge+les+en+en,2.5829663344722267,0.06279598543577794,-0.1886514794757254,0.5784937098490359,-0.39108199642516295,verkauf+t+en ge+les+en+en
ge+les+en+en roman,2.573341246723725,0.06202061461702954,-0.18491814946145663,0.574365823257969,-0.3873486664108941,ge+les+en+en roman
Alexander,11.47128801300242,-0.18730331344274334,-0.6152816830048397,0.532376801520502,-0.005537176842258643,Alexander
roman alexander,2.5641479223316415,0.06127720436004807,-0.18133922835722724,0.5703752381154873,-0.3837697453066646,roman alexander
Humboldt,2.5530220694696535,0.06037386392824871,-0.17699078169183977,0.5654819623359144,-0.3794212986412773,Humboldt
alexander humboldt,2.5530220694696535,0.06037386392824871,-0.17699078169183977,0.5654819623359144,-0.3794212986412773,alexander humboldt
humboldt +516,2.540300532323519,0.059336102102477535,-0.17199539278952042,0.5597992761005587,-0.3744259097389579,humboldt +516
+516 chars,2.536711126150392,0.05904236491628107,-0.17058140873251076,0.5581786665908144,-0.37301192568194824,+516 chars
hitze mach+t,4.103298920807919,0.23081631254546076,0.002385493417168189,-0.6577714241543497,0.04528967548519257,hitze mach+t
Haselnüssen,5.549227211332569,-0.48048733990554554,-0.2907207459954569,-0.9596388360039169,0.4965656642044545,Haselnüssen
mach+t haselnüsse+n,3.80535578490602,-0.6698588579903559,0.08652843934971,-0.5823896506587499,0.39470552861514235,mach+t haselnüsse+n
haselnüsse+n türkei,2.9738323217748466,-0.4233008315416006,0.36395012192323245,-0.3358316242099946,0.15342448376999754,haselnüsse+n türkei
türkei schaff+en,2.881332968541221,-0.39170238984468214,0.4140850438082334,-0.304233182513076,0.10356925701510539,türkei schaff+en
Extremes,5.792712185027276,-1.0900499741200262,0.663402624306318,0.5695987604847847,-0.3881941490061449,Extremes
schaff+en extrem+es,2.8334643878119135,-0.3749494947537801,0.4491954711330775,-0.287480287422174,0.0697641112967496,schaff+en extrem+es
extrem+es wetter,6.983245323723004,-1.2769631212859338,0.5237121154229211,0.557170210299674,-0.17813113656979268,extrem+es wetter
bald,34.00295928098674,-0.38870376970259063,0.003945049455140458,0.4524858844130263,-0.050052659302685924,bald
schon bald,8.646867886683154,-0.14552937496992704,0.28447760795650345,0.2059715376426137,-0.17238845933883215,schon bald
bald preis+e,3.504440041711826,-0.5874801143430907,0.774642870734164,-0.5000109070114845,-0.039922896593233795,bald preis+e
Nuss-Nougat-Produkten,3.5563078541715325,-0.6021722535419907,0.8209160875588721,-0.5147030462103845,-0.0776508828302792,Nuss-Nougat-Produkten
preis+e nuss-nougat-produkte+n,3.5563078541715325,-0.6021722535419907,0.8209160875588721,-0.5147030462103845,-0.0776508828302792,preis+e nuss-nougat-produkte+n
auswirken,3.7992311850976423,-0.6682480930252743,0.9362106412843393,-0.5807788856936682,-0.16922748329340356,auswirken
nuss-nougat-produkte+n aus+wirk+en,3.7992311850976423,-0.6682480930252743,0.9362106412843393,-0.5807788856936682,-0.16922748329340356,nuss-nougat-produkte+n aus+wirk+en
aus+wirk+en denn,4.090404914028145,-0.7420933326127874,1.0198624106002687,-0.6546241252811815,-0.23673130670700743,aus+wirk+en denn
denn schlecht+e,4.317931805403094,-0.7962259053434377,1.0742236172112,-0.7087566980118316,-0.28705360169224536,denn schlecht+e
Ernten,31.231980853513925,-1.9826732356484238,1.5438953762449272,-1.0743063289795176,-1.3533474461898807,Ernten
schlecht+e ernte+n,5.625110680963356,-1.060689990986084,1.2784053037422833,-0.973220783654478,-0.5418956433175427,schlecht+e ernte+n
ernte+n lass+en,4.5389995678333195,-0.8461559947359282,1.1116652556564088,-0.758686787404322,-0.31878731710522135,ernte+n lass+en
lass+en preis+e,3.504440041711826,-0.5874801143430907,0.774642870734164,-0.5000109070114845,-0.039922896593233795,lass+en preis+e
preis+e teil,3.8368043421333957,-0.6780891840308867,0.8942692657866973,-0.5906199766992806,-0.10986811361623629,preis+e teil
kräftig,14.922887603281467,-0.19106975951916158,-0.5109949827879916,-0.04119315783660482,0.2687980508665015,kräftig
teil kräftig,3.781295961823098,-0.663516164389501,0.8618343344392546,-0.5760469570578948,-0.08178183083215422,teil kräftig
ansteigen,6.651645788885289,0.058661671916023894,0.23436917224755616,-0.4559705948971454,0.010868072824727432,ansteigen
kräftig an+steig+en,4.429622681493531,0.05238132387367571,0.6409190763940505,-0.7342945660936879,-0.2133210309295342,kräftig an+steig+en
an+steig+en türkei,2.9738323217748466,-0.4233008315416006,0.36395012192323245,-0.3358316242099946,0.15342448376999754,an+steig+en türkei
Haselnuss,12.359867122436023,-0.7389045404940474,-0.9556888581731473,-0.07983126712686821,0.5005032744251274,Haselnuss
türkei haselnus+s,3.9087862394121204,-0.6966762675762451,0.19553894208386663,-0.6092070602446389,0.36788811902925345,türkei haselnus+s
erwischt,5.340716749838833,-0.3389821538278692,0.6021259895552065,-0.9213400259231567,0.09747687979961908,erwischt
haselnus+s erwisch+t,3.2105389530102837,-0.4998881876561296,0.36439757570297227,-0.4124189803245236,0.2000121687862978,haselnus+s erwisch+t
Katharina,6.493026728014405,-0.07913102451842231,-0.37351061118617607,-1.116708949095046,0.40037291014294296,Katharina
von katharina,2.94630811296983,-0.4140022659323332,0.4166652793081429,-0.3265330586007272,0.11748389461004133,von katharina
Willinger,2.847343884591598,-0.3798359558809433,0.4298837588536586,-0.29236674854933736,0.0854845623037752,Willinger
katharina willinger,2.847343884591598,-0.3798359558809433,0.4298837588536586,-0.29236674854933736,0.0854845623037752,katharina willinger
willinger stand,2.777214120509088,-0.35489767679836554,0.43591914832302503,-0.2674284694667594,0.06314859560802055,willinger stand
22.08.2025,2.74079116734975,-0.3416959924019394,0.44032924001553186,-0.2542267850703333,0.05013202999309599,22.08.2025
stand 22.08.2025,2.74079116734975,-0.3416959924019394,0.44032924001553186,-0.2542267850703333,0.05013202999309599,stand 22.08.2025
17:08,2.718172597012026,-0.33340918166238825,0.4685245248523095,-0.24593997433078219,0.024825015848681936,17:08
22.08.2025 17:08,2.718172597012026,-0.33340918166238825,0.4685245248523095,-0.24593997433078219,0.024825015848681936,22.08.2025 17:08
17:08 uhr,2.7103003686758145,-0.33050883237284806,0.4832246385143788,-0.2430396250412421,0.01230113885656188,17:08 uhr
uhr extrem+es,2.7057486571481975,-0.32882800837087656,0.49531695751598115,-0.2413588010392705,0.002346554882506071,uhr extrem+es
Tür…,2.649341342887106,-0.3077604257240491,0.6464287109664051,-0.22029121839244306,-0.1421344784373272,Tür…
an+steig+en tür…,2.649341342887106,-0.3077604257240491,0.6464287109664051,-0.22029121839244306,-0.1421344784373272,an+steig+en tür…
+6045,2.6273567530430944,-0.2994276704092026,0.6320724733866212,-0.21195846307759644,-0.1366357408082012,+6045
tür… +6045,2.6273567530430944,-0.2994276704092026,0.6320724733866212,-0.21195846307759644,-0.1366357408082012,tür… +6045
+6045 char+s,2.607674937886415,-0.2919083623886475,0.6190476897013371,-0.20443915505704155,-0.13185923470190117,+6045 char+s
AKW,3.157066892380139,0.24733304534051553,-0.38935639688776075,-0.395623557083726,0.09896597345189306,AKW
der akw,2.614348521815285,-0.2944643017150343,-0.20072793418746285,-0.2069950943834282,0.2875944361521909,der akw
Gösgen,3.1543651035025952,-0.48223660719321787,-0.3885002396656465,-0.3947673998616118,0.433134795287807,Gösgen
akw gösgen,2.6104993550941393,-0.2929908932988724,-0.19925452577130084,-0.20552168596726625,0.2862441944174179,akw gösgen
gösgen bleib+t,2.235048623715263,-0.13771234987965641,-0.043975982352085025,-0.05024314254805045,0.1188208943594044,gösgen bleib+t
halbes,4.849078999175069,-0.4537508232074913,0.1991107947905666,0.208071614120719,0.03893528132594914,halbes
bleib+t halb+es,2.240176231095169,-0.14000390384179703,-0.04626753631422562,-0.05253469651019102,0.12171725504070899,bleib+t halb+es
halb+es jahr,4.389660787530059,-0.3615177757967755,0.28330643626785784,0.30134137109898984,-0.1081280848654701,halb+es jahr
jahr lang+er,2.867031693952953,0.04208456109665736,-0.2929902405306972,0.3567196325892811,-0.11893199525816983,jahr lang+er
ausser,2.249973374223369,-0.14436774894128226,-0.050631381413710784,-0.056898541609676064,0.1271915585465986,ausser
lang+er ausser,2.249973374223369,-0.14436774894128226,-0.050631381413710784,-0.056898541609676064,0.1271915585465986,lang+er ausser
ausser betrieb,2.253928721839575,-0.1461241586272338,-0.05238779109966252,-0.05865495129562792,0.1293797869036784,ausser betrieb
betrieb mach+t,2.26249663761891,-0.1499182769290262,-0.056181909401454656,-0.06244906959742002,0.13407739795539114,betrieb mach+t
Schweiz,20.76836500779148,-0.23624185381436238,0.38232525862008077,-0.20912927999576164,0.02096242816684882,Schweiz
mach+t schweiz,2.2692306861337506,-0.15289023573868615,-0.05915386821111467,-0.06542102840708015,0.137729363808839,mach+t schweiz
abhängiger,2.2788922842638497,-0.15713885114606346,-0.06340248361849193,-0.06966964381445735,0.1429083615018261,abhängiger
schweiz abhängig+er,2.2788922842638497,-0.15713885114606346,-0.06340248361849193,-0.06966964381445735,0.1429083615018261,schweiz abhängig+er
Importen,2.8717303304564137,-0.38836411717030367,0.6543418391759704,-0.30089490983869743,-0.07606800216717467,Importen
abhängig+er import+en,2.2915820175098878,-0.16269178286191482,-0.06895541533434349,-0.07522257553030881,0.14960433214121394,abhängig+er import+en
import+en der,2.2286027523878613,-0.13482418713352992,-0.04108781960595854,-0.04735497980192387,0.1151489572938215,import+en der
Stromkonzern,2.308517818091448,-0.17005504788008974,-0.07631868035251829,-0.08258584054848361,0.15835823801929805,Stromkonzern
der strom+konzern,2.308517818091448,-0.17005504788008974,-0.07631868035251829,-0.08258584054848361,0.15835823801929805,der strom+konzern
Alpiq,2.3238672395131297,-0.17668207797645996,-0.08294571044888856,-0.08921287064485389,0.16611761277074868,Alpiq
strom+konzern alpiq,2.3238672395131297,-0.17668207797645996,-0.08294571044888856,-0.08921287064485389,0.16611761277074868,strom+konzern alpiq
betriebene,2.331837431542731,-0.18010592050030497,-0.08636955297273353,-0.09263671316869898,0.17008306985516053,betriebene
alpiq betreib+en+e,2.331837431542731,-0.18010592050030497,-0.08636955297273353,-0.09263671316869898,0.17008306985516053,alpiq betreib+en+e
Atomkraftwerk,3.46566332418395,0.0566578953831849,-0.48261704881724643,-0.4888842090132118,0.2659577014461923,Atomkraftwerk
betreib+en+e atom+kraft+werk,2.3482563278390214,-0.18712243106648216,-0.09338606353891069,-0.09965322373487608,0.17811883664633352,betreib+en+e atom+kraft+werk
atom+kraft+werk steh+t,2.3735161654583194,-0.19782183626984745,-0.10408546874227599,-0.11035262893824137,0.19014321247983354,atom+kraft+werk steh+t
Sicherheitsgründen,3.2919951491224246,-0.5249431757521045,-0.43120680822453294,-0.4374739684204984,0.4601798244631766,Sicherheitsgründen
steh+t sicherheit+s+grund+en,2.395657563960991,-0.207107116629933,-0.11337074910236151,-0.11963790929832688,0.2003603407001615,steh+t sicherheit+s+grund+en
still,7.951418343490584,0.44969724605779143,-1.3130633196855686,-1.319330479881534,0.24474305231227383,still
sicherheit+s+grund+en still,2.45271348794682,-0.2306443242541548,-0.13690795672658349,-0.14317511692254878,0.22539294761248413,sicherheit+s+grund+en still
